Observer,Block,Contrast,State,Time,Duration
kb,13,0.125,-2,1.70902,1.00047
kb,13,0.125,1,1.742377,1.267264
kb,13,0.125,-2,1.759049,0.983798
kb,13,0.125,-1,1.792395,1.850878
kb,13,0.125,-2,1.809069,0.800373
kb,13,0.125,1,1.842422,1.26726
kb,13,0.125,-2,1.859095,1.900901
kb,13,0.125,-1,1.892443,2.25106
kb,13,0.125,-2,1.909115,1.850873
kb,13,0.125,1,1.942472,1.850866
kb,13,0.125,-2,1.959142,1.06717
kb,13,0.125,-1,1.992491,3.034768
kb,13,0.125,-2,2.009162,0.850401
kb,13,0.125,1,2.042514,1.75082
kb,13,0.125,-2,2.059185,0.917107
kb,13,0.125,-1,2.092538,1.834194
kb,13,0.125,-2,2.109209,0.950447
kb,13,0.125,1,2.142562,1.800847
kb,13,0.125,-2,2.159242,0.817051
kb,14,0.125,-2,0.019502,1.367249
kb,14,0.125,-1,0.036112,0.30014
kb,14,0.125,-2,0.069457,0.433535
kb,14,0.125,1,0.086133,0.500237
kb,14,0.125,-2,0.119483,1.050494
kb,14,0.125,-1,0.136155,0.550265
kb,14,0.125,-2,0.169507,0.466941
kb,14,0.125,1,0.186179,0.633579
kb,14,0.125,-2,0.219535,1.400651
kb,14,0.125,-1,0.236206,0.65031
kb,14,0.125,-2,0.269553,0.850405
kb,14,0.125,1,0.286229,0.500229
kb,14,0.125,-2,0.319577,0.46689
kb,14,0.125,-1,0.336249,0.633632
kb,14,0.125,-2,0.369601,1.117196
kb,14,0.125,1,0.386272,1.250586
kb,14,0.125,-2,0.419623,1.750825
kb,14,0.125,-1,0.436302,1.233914
kb,14,0.125,-2,0.46965,1.017146
kb,14,0.125,1,0.48632,0.433534
kb,14,0.125,-2,0.519671,1.50071
kb,14,0.125,-1,0.536345,1.050489
kb,14,0.125,-2,0.569696,0.550263
kb,14,0.125,1,0.586371,1.55073
kb,14,0.125,-2,0.619718,0.566938
kb,14,0.125,-1,0.636398,1.50071
kb,14,0.125,-2,0.669743,1.283933
kb,14,0.125,-1,0.686424,0.416865
kb,14,0.125,-2,0.719763,0.733679
kb,14,0.125,1,0.736443,0.550259
kb,14,0.125,-2,0.769785,2.701277
kb,14,0.125,-1,0.786463,0.666977
kb,14,0.125,-2,0.819812,2.751299
kb,14,0.125,-1,0.836488,2.034292
kb,14,0.125,-2,0.869839,0.900423
kb,14,0.125,1,0.886515,0.600279
kb,14,0.125,-2,0.919864,3.40161
kb,14,0.125,1,0.936535,1.20056
kb,14,0.125,-2,0.969881,1.817524
kb,14,0.125,1,0.986559,0.633629
kb,14,0.125,-2,1.019905,0.366841
kb,14,0.125,-1,1.036583,1.850872
kb,14,0.125,-2,1.069927,1.083843
kb,14,0.125,1,1.086604,1.417336
kb,14,0.125,-2,1.11997,1.133867
kb,14,0.125,1,1.136632,1.317289
kb,14,0.125,-2,1.169977,0.900426
kb,14,0.125,-1,1.186655,1.58408
kb,14,0.125,-2,1.22,1.050493
kb,14,0.125,1,1.236678,1.250589
kb,14,0.125,-2,1.270022,0.366845
kb,14,0.125,-1,1.286702,1.283933
kb,14,0.125,-2,1.320049,0.350163
kb,14,0.125,1,1.33673,0.666985
kb,14,0.125,-2,1.370068,3.251536
kb,14,0.125,1,1.386751,0.733674
kb,14,0.125,-2,1.420092,1.400658
kb,14,0.125,-1,1.436772,1.400659
kb,14,0.125,-2,1.470117,1.067175
kb,14,0.125,1,1.486797,0.750357
kb,14,0.125,-2,1.520139,2.551195
kb,14,0.125,1,1.536825,1.100523
kb,14,0.125,-2,1.570171,1.000474
kb,14,0.125,-1,1.586858,1.08384
kb,14,0.125,-2,1.620189,0.350162
kb,14,0.125,1,1.636871,0.700331
kb,14,0.125,-2,1.670209,1.350637
kb,14,0.125,-1,1.68689,0.817054
kb,14,0.125,-2,1.720238,1.750828
kb,14,0.125,1,1.736912,0.650325
kb,14,0.125,-2,1.770263,1.584057
kb,14,0.125,-1,1.786937,1.450683
kb,14,0.125,-2,1.820285,1.117196
kb,14,0.125,-1,1.836957,0.983797
kb,14,0.125,-2,1.870304,0.717003
kb,14,0.125,1,1.886983,1.333962
kb,14,0.125,-2,1.92033,1.350635
kb,14,0.125,-1,1.937007,1.117197
kb,14,0.125,-2,1.970354,1.183889
kb,14,0.125,1,1.987033,0.650308
kb,14,0.125,-2,2.020396,2.367786
kb,14,0.125,1,2.037054,0.983796
kb,14,0.125,-2,2.0704,1.200562
kb,14,0.125,-1,2.087079,1.41734
kb,14,0.125,-2,2.120426,1.934243
kb,14,0.125,1,2.137103,0.500237
kb,14,0.125,-2,2.170445,1.050494
kb,14,0.125,-1,2.187127,1.050498
kb,14,0.125,-2,2.220474,1.250586
kb,14,0.125,1,2.237155,0.550262
kb,14,0.125,-2,2.270495,0.967123
kb,14,0.125,-1,2.287174,1.183888
kb,14,0.125,-2,2.320518,1.317291
kb,14,0.125,1,2.337198,1.133866
kb,14,0.125,-2,2.370542,1.250589
kb,14,0.125,-1,2.387219,1.900897
kb,14,0.125,-2,2.420566,0.967122
kb,14,0.125,1,2.437249,1.484036
kb,14,0.125,-2,2.470593,1.10052
kb,14,0.125,-1,2.487267,1.400653
kb,14,0.125,-2,2.520614,1.100522
kb,14,0.125,1,2.537289,1.850872
kb,14,0.125,-2,2.570635,0.700332
kb,14,0.125,-1,2.587313,1.317289
kb,25,0.25,-2,0.021056,1.867487
kb,25,0.25,1,0.037686,0.616959
kb,25,0.25,-2,0.054351,0.433542
kb,25,0.25,-1,0.087692,0.800372
kb,25,0.25,-2,0.10437,0.500237
kb,25,0.25,1,0.137715,0.717003
kb,25,0.25,-2,0.154391,2.000946
kb,25,0.25,1,0.187742,0.750349
kb,25,0.25,-2,0.204414,0.483558
kb,25,0.25,-1,0.237769,1.200571
kb,25,0.25,-2,0.254443,1.267261
kb,25,0.25,1,0.287794,0.833723
kb,25,0.25,-2,0.304465,2.301086
kb,25,0.25,1,0.337812,0.800377
kb,25,0.25,-2,0.354487,1.95092
kb,25,0.25,1,0.387837,1.167216
kb,25,0.25,-2,0.40451,0.63363100000000006
kb,25,0.25,-1,0.437861,1.167216
kb,25,0.25,-2,0.454534,1.183894
kb,25,0.25,-1,0.487886,0.900427
kb,25,0.25,-2,0.504564,0.30013
kb,25,0.25,1,0.53792,1.700811
kb,25,0.25,-2,0.554584,1.117192
kb,25,0.25,1,0.587929,0.883834
kb,25,0.25,-2,0.604607,0.250034
kb,25,0.25,-1,0.637952,1.050491
kb,25,0.25,-2,0.654627,3.501645
kb,25,0.25,-1,0.687983,1.367311
kb,25,0.25,-2,0.704656,0.933775
kb,25,0.25,1,0.738003,2.35111
kb,25,0.25,-2,0.754674,0.400187
kb,25,0.25,1,0.788026,0.600287
kb,25,0.25,-2,0.804697,0.300134
kb,25,0.25,-1,0.838049,2.317762
kb,25,0.25,-2,0.854722,1.65078
kb,25,0.25,1,0.888073,2.801316
kb,25,0.25,-2,0.904749,0.400189
kb,25,0.25,-1,0.938101,1.750824
kb,25,0.25,-2,0.954772,0.400188
kb,25,0.25,1,0.988123,2.201039
kb,25,0.25,-2,1.004792,0.767025
kb,25,0.25,-1,1.038143,2.284406
kb,25,0.25,-2,1.054819,0.600284
kb,25,0.25,-1,1.088167,1.41734
kb,25,0.25,-2,1.104841,0.233443
kb,25,0.25,1,1.138195,1.5007
kb,25,0.25,-2,1.154873,0.550262
kb,25,0.25,-1,1.188214,1.300618
kb,25,0.25,-2,1.204887,0.200094
kb,25,0.25,1,1.238236,1.450681
kb,25,0.25,-2,1.254909,0.300141
kb,25,0.25,-1,1.28826,0.666979
kb,25,0.25,-2,1.304934,0.18342
kb,25,0.25,1,1.338285,2.30109
kb,25,0.25,-2,1.35496,0.366833
kb,25,0.25,-1,1.388312,1.183897
kb,25,0.25,-2,1.404981,0.850398
kb,25,0.25,1,1.438329,0.750357
kb,25,0.25,-2,1.455005,1.150538
kb,25,0.25,-1,1.488355,1.650774
kb,25,0.25,-2,1.505028,0.200097
kb,25,0.25,1,1.538379,1.550732
kb,25,0.25,-2,1.555051,0.817048
kb,25,0.25,-1,1.588407,2.184368
kb,25,0.25,-2,1.605078,2.817986
kb,25,0.25,1,1.638425,1.550729
kb,25,0.25,-2,1.655097,0.200099
kb,25,0.25,-1,1.688446,1.017142
kb,25,0.25,-2,1.705121,0.800441
kb,25,0.25,1,1.738474,1.834142
kb,25,0.25,-2,1.755145,0.400184
kb,25,0.25,-1,1.788498,1.600758
kb,25,0.25,-2,1.805173,0.416864
kb,25,0.25,-1,1.838522,0.983792
kb,25,0.25,-2,1.855196,1.700804
kb,25,0.25,1,1.888543,1.10052
kb,25,0.25,-2,1.905216,0.250118
kb,25,0.25,-1,1.938568,0.550254
kb,25,0.25,-2,1.955239,0.150073
kb,25,0.25,1,1.98859,4.218653
kb,25,0.25,-2,2.005266,0.883749
kb,25,0.25,-1,2.03862,0.750354
kb,25,0.25,-2,2.055292,2.451154
kb,25,0.25,-1,2.088638,2.367779
kb,25,0.25,-2,2.105308,0.483564
kb,25,0.25,1,2.13866,2.25106
kb,25,0.25,-2,2.155335,1.017151
kb,25,0.25,-1,2.188685,2.401127
kb,25,0.25,-2,2.205356,1.73415
kb,25,0.25,1,2.238713,1.950915
kb,25,0.25,-2,2.255384,0.933775
kb,25,0.25,-1,2.288738,2.184363
kb,25,0.25,-2,2.305406,0.350169
kb,25,0.25,1,2.338756,3.051433
kb,25,0.25,-2,2.355429,0.350163
kb,25,0.25,-1,2.38878,2.11767
kb,25,0.25,-2,2.405452,0.300138
kb,26,0.25,-2,0.004582,1.650722
kb,26,0.25,1,0.037878,0.800378
kb,26,0.25,-2,0.054554,0.433535
kb,26,0.25,-1,0.087895,1.150548
kb,26,0.25,-2,0.104574,0.650309
kb,26,0.25,1,0.137919,1.017135
kb,26,0.25,-2,0.154592,0.350172
kb,26,0.25,-1,0.187947,1.6341
kb,26,0.25,-2,0.204618,0.450213
kb,26,0.25,1,0.237973,1.450686
kb,26,0.25,-2,0.254646,0.716995
kb,26,0.25,-1,0.287996,0.9838
kb,26,0.25,-2,0.304666,0.36684
kb,26,0.25,1,0.338014,0.850404
kb,26,0.25,-2,0.354691,0.833724
kb,26,0.25,-1,0.388117,0.817048
kb,26,0.25,-2,0.404716,0.433538
kb,26,0.25,1,0.438062,0.800386
kb,26,0.25,-2,0.454742,0.700325
kb,26,0.25,-1,0.488091,0.466883
kb,26,0.25,-2,0.504768,3.985213
kb,26,0.25,1,0.538108,1.850875
kb,26,0.25,-2,0.554784,0.600277
kb,26,0.25,-1,0.588133,1.367313
kb,26,0.25,-2,0.60481,0.633629
kb,26,0.25,1,0.638158,1.650779
kb,26,0.25,-2,0.65483,0.550263
kb,26,0.25,1,0.688188,2.751294
kb,26,0.25,-2,0.704861,0.800381
kb,26,0.25,-1,0.738203,3.45162
kb,26,0.25,-2,0.754881,0.60028
kb,26,0.25,1,0.788227,1.80085
kb,26,0.25,-2,0.804903,1.417331
kb,26,0.25,1,0.838253,0.667065
kb,26,0.25,-2,0.854925,0.333411
kb,26,0.25,-1,0.888278,1.700805
kb,26,0.25,-2,0.904952,0.450211
kb,26,0.25,-1,0.938311,1.850865
kb,26,0.25,-2,0.954973,0.450213
kb,26,0.25,1,0.988323,2.301083
kb,26,0.25,-2,1.004996,1.350638
kb,26,0.25,-1,1.038347,1.900895
kb,26,0.25,-2,1.055021,1.050502
kb,26,0.25,-1,1.08837,0.100041
kb,26,0.25,-2,1.105043,0.750352
kb,26,0.25,1,1.138398,1.000474
kb,26,0.25,-2,1.155071,1.767496
kb,26,0.25,1,1.188416,0.650305
kb,26,0.25,-2,1.205088,0.200101
kb,26,0.25,-1,1.23844,1.183886
kb,26,0.25,-2,1.255113,0.950447
kb,26,0.25,1,1.288463,1.850875
kb,26,0.25,-2,1.305138,0.350165
kb,26,0.25,-1,1.338488,0.650303
kb,26,0.25,-2,1.355166,1.050495
kb,26,0.25,1,1.388518,0.516912
kb,26,0.25,-2,1.405187,0.283481
kb,26,0.25,-1,1.438534,1.86753
kb,26,0.25,-2,1.45521,0.933771
kb,26,0.25,1,1.488557,1.550733
kb,26,0.25,-2,1.505234,0.867074
kb,26,0.25,1,1.53858,0.783703
kb,26,0.25,-2,1.555257,0.350165
kb,26,0.25,-1,1.588608,1.150544
kb,26,0.25,-2,1.605284,0.35016
kb,26,0.25,-1,1.638632,1.667455
kb,26,0.25,-2,1.655304,1.283938
kb,26,0.25,1,1.688654,1.700804
kb,26,0.25,-2,1.705329,2.167683
kb,26,0.25,-1,1.738674,1.10052
kb,26,0.25,-2,1.755352,0.350166
kb,26,0.25,1,1.788709,1.450679
kb,26,0.25,-2,1.805376,0.650309
kb,26,0.25,1,1.83873,1.767501
kb,26,0.25,-2,1.855397,1.634104
kb,26,0.25,-1,1.888747,2.167682
kb,26,0.25,-2,1.905421,0.783703
kb,26,0.25,1,1.938769,0.516915
kb,26,0.25,-2,1.955445,1.800847
kb,26,0.25,1,1.988795,1.484032
kb,26,0.25,-2,2.005468,0.767033
kb,26,0.25,-1,2.038824,2.634569
kb,26,0.25,-2,2.055497,0.900425
kb,26,0.25,1,2.088838,0.550257
kb,26,0.25,-2,2.105515,0.316818
kb,26,0.25,-1,2.138864,1.33396
kb,26,0.25,-2,2.155539,0.817049
kb,26,0.25,1,2.18889,1.984271
kb,26,0.25,-2,2.20556,0.316817
kb,26,0.25,-1,2.238918,1.900896
kb,26,0.25,-2,2.255588,0.800373
kb,26,0.25,-1,2.288936,2.10099
kb,26,0.25,-2,2.305611,2.251064
kb,26,0.25,-1,2.338957,0.383515
kb,26,0.25,-2,2.355634,0.800376
kb,26,0.25,1,2.388985,2.551201
kb,26,0.25,-2,2.405659,1.000469
kb,26,0.25,-1,2.439005,0.500242
kb,26,0.25,-2,2.455682,2.100986
kb,26,0.25,-1,2.489036,1.400655
kb,26,0.25,-2,2.505706,1.950924
kb,26,0.25,1,2.539052,2.117664
kb,37,0.5,-2,0.017266,1.10046
kb,37,0.5,1,0.033885,0.700332
kb,37,0.5,-2,0.067233,0.616955
kb,37,0.5,-1,0.08391,1.033822
kb,37,0.5,-2,0.117268,0.350159
kb,37,0.5,1,0.133932,1.250594
kb,37,0.5,-2,0.167277,0.350167
kb,37,0.5,-1,0.183954,1.117192
kb,37,0.5,-2,0.2173,1.150537
kb,37,0.5,1,0.233977,0.83373
kb,37,0.5,-2,0.267325,2.701271
kb,37,0.5,-1,0.284,0.767023
kb,37,0.5,-2,0.31735,0.283466
kb,37,0.5,1,0.334029,0.800377
kb,37,0.5,-2,0.367373,1.850889
kb,37,0.5,1,0.384048,1.367293
kb,37,0.5,-2,0.417395,0.350169
kb,37,0.5,-1,0.434072,0.833722
kb,37,0.5,-2,0.467419,1.067174
kb,37,0.5,1,0.484094,0.900426
kb,37,0.5,-2,0.517449,0.650303
kb,37,0.5,-1,0.53412,1.950914
kb,37,0.5,-2,0.567474,0.867073
kb,37,0.5,1,0.58414,1.133867
kb,37,0.5,-2,0.61749,1.750829
kb,37,0.5,-1,0.634164,0.750354
kb,37,0.5,-2,0.667515,0.400189
kb,37,0.5,1,0.684187,1.317283
kb,37,0.5,-2,0.717536,1.233916
kb,37,0.5,-1,0.73421,0.500237
kb,37,0.5,-2,0.767566,0.917094
kb,37,0.5,1,0.784238,0.53359
kb,37,0.5,-2,0.817585,0.516908
kb,37,0.5,-1,0.834257,1.584075
kb,37,0.5,-2,0.86761,0.250118
kb,37,0.5,1,0.884285,0.917097
kb,37,0.5,-2,0.917631,0.483563
kb,37,0.5,-1,0.934307,1.150554
kb,37,0.5,-2,0.967659,0.850389
kb,37,0.5,1,0.984341,1.500705
kb,37,0.5,-2,1.017681,1.150543
kb,37,0.5,-1,1.034356,1.550728
kb,37,0.5,-2,1.067702,0.666982
kb,37,0.5,1,1.084376,1.133866
kb,37,0.5,-2,1.117726,0.466893
kb,37,0.5,-1,1.134402,0.88376999999999994
kb,37,0.5,-2,1.167749,0.450192
kb,37,0.5,1,1.184429,0.800369
kb,37,0.5,-2,1.217777,2.651247
kb,37,0.5,1,1.234451,2.367791
kb,37,0.5,-2,1.267796,0.700325
kb,37,0.5,-1,1.284472,1.333957
kb,37,0.5,-2,1.317818,0.800378
kb,37,0.5,1,1.334495,0.666982
kb,37,0.5,-2,1.367844,0.433539
kb,37,0.5,-1,1.384518,1.117191
kb,37,0.5,-2,1.417869,1.967593
kb,37,0.5,-1,1.434549,0.683655
kb,37,0.5,-2,1.467891,1.000473
kb,37,0.5,1,1.484566,1.767494
kb,37,0.5,-2,1.517915,1.984271
kb,37,0.5,-1,1.534587,2.000941
kb,37,0.5,-2,1.567941,1.017143
kb,37,0.5,1,1.584611,1.734149
kb,37,0.5,-2,1.617961,1.350636
kb,37,0.5,-1,1.63464,0.967123
kb,37,0.5,-2,1.667991,0.950451
kb,37,0.5,1,1.684659,1.734149
kb,37,0.5,-2,1.718007,1.450679
kb,37,0.5,-1,1.734684,1.017151
kb,37,0.5,-2,1.768031,0.600278
kb,37,0.5,1,1.784706,1.033821
kb,37,0.5,-2,1.818058,1.400658
kb,37,0.5,-1,1.834728,0.350167
kb,37,0.5,-2,1.868083,0.350165
kb,37,0.5,1,1.884757,0.867075
kb,37,0.5,-2,1.918103,1.233915
kb,37,0.5,-1,1.934777,1.117194
kb,37,0.5,-2,1.968125,3.184827
kb,37,0.5,-1,1.984801,1.200574
kb,37,0.5,-2,2.01815,0.366831
kb,37,0.5,1,2.034825,1.300616
kb,37,0.5,-2,2.068173,0.483563
kb,37,0.5,-1,2.084854,0.700329
kb,37,0.5,-2,2.118198,0.416861
kb,37,0.5,1,2.134871,1.250592
kb,37,0.5,-2,2.16822,1.100514
kb,37,0.5,-1,2.184894,1.18389
kb,37,0.5,-2,2.218245,3.268206
kb,37,0.5,-1,2.234917,0.96712
kb,37,0.5,-2,2.268268,0.733687
kb,37,0.5,1,2.284941,1.350633
kb,37,0.5,-2,2.318295,0.850395
kb,37,0.5,-1,2.334967,1.1172010000000001
kb,37,0.5,-2,2.368314,0.583602
kb,37,0.5,1,2.384986,1.100515
kb,37,0.5,-2,2.418338,1.500709
kb,37,0.5,-1,2.435013,1.617425
kb,37,0.5,-2,2.46836,0.483561
kb,37,0.5,1,2.485037,1.567405
kb,37,0.5,-2,2.518391,0.88375
kb,37,0.5,-1,2.535065,1.400662
kb,37,0.5,-2,2.568416,0.500234
kb,37,0.5,1,2.585083,1.950924
kb,37,0.5,-2,2.618432,1.267258
kb,37,0.5,-1,2.635106,1.634109
kb,37,0.5,-2,2.668457,0.600275
kb,37,0.5,1,2.68513,1.767501
kb,37,0.5,-2,2.718478,1.100516
kb,38,0.5,-2,0.015878,4.502066
kb,38,0.5,1,0.032504,0.466889
kb,38,0.5,-2,0.06585,1.083846
kb,38,0.5,-1,0.082545,0.516911
kb,38,0.5,-2,0.115878,1.600752
kb,38,0.5,1,0.132554,0.783699
kb,38,0.5,-2,0.165897,0.650306
kb,38,0.5,-1,0.182571,0.750357
kb,38,0.5,-2,0.215921,1.550734
kb,38,0.5,1,0.232596,0.666978
kb,38,0.5,-2,0.265944,0.550256
kb,38,0.5,-1,0.282617,0.433554
kb,38,0.5,-2,0.315967,3.118115
kb,38,0.5,-1,0.332647,0.783708
kb,38,0.5,-2,0.365995,0.450213
kb,38,0.5,1,0.382664,2.501174
kb,38,0.5,-2,0.416014,0.75035
kb,38,0.5,-1,0.432689,0.800378
kb,38,0.5,-2,0.466039,1.417336
kb,38,0.5,1,0.482712,0.566929
kb,38,0.5,-2,0.516063,0.600283
kb,38,0.5,-1,0.532736,0.933778
kb,38,0.5,-2,0.56609,0.45022
kb,38,0.5,1,0.582763,1.167202
kb,38,0.5,-2,0.616106,0.483563
kb,38,0.5,-1,0.632783,1.150539
kb,38,0.5,-2,0.666133,0.350169
kb,38,0.5,1,0.682806,0.566933
kb,38,0.5,-2,0.716156,0.883749
kb,38,0.5,-1,0.732831,1.017147
kb,38,0.5,-2,0.76618,0.750352
kb,38,0.5,1,0.782858,0.900422
kb,38,0.5,-2,0.816207,0.88375
kb,38,0.5,-1,0.832877,0.750357
kb,38,0.5,-2,0.86623000000000006,1.317286
kb,38,0.5,1,0.8829,1.133866
kb,38,0.5,-2,0.916251,0.900421
kb,38,0.5,-1,0.932925,1.100523
kb,38,0.5,-2,0.966273,0.31681
kb,38,0.5,1,0.98295,0.650308
kb,38,0.5,-2,1.016302,1.000475
kb,38,0.5,-1,1.032974,0.683654
kb,38,0.5,-2,1.066324,2.351107
kb,38,0.5,1,1.082998,1.700799
kb,38,0.5,-2,1.116344,3.15162
kb,38,0.5,-1,1.133018,1.400524
kb,38,0.5,-2,1.166369,1.450682
kb,38,0.5,1,1.183042,1.100517
kb,38,0.5,-2,1.216398,0.550261
kb,38,0.5,-1,1.233069,1.300609
kb,38,0.5,-2,1.26642,0.366841
kb,38,0.5,1,1.283087,1.083846
kb,38,0.5,-2,1.316439,0.867077
kb,38,0.5,-1,1.333112,0.683674
kb,38,0.5,-2,1.366462,1.300587
kb,38,0.5,1,1.383136,0.800377
kb,38,0.5,-2,1.416489,0.650305
kb,38,0.5,-1,1.433159,1.167215
kb,38,0.5,-2,1.466516,0.366836
kb,38,0.5,1,1.483188,1.050502
kb,38,0.5,-2,1.516532,1.183889
kb,38,0.5,-1,1.533207,0.867072
kb,38,0.5,-2,1.566555,1.650776
kb,38,0.5,1,1.583231,2.501181
kb,38,0.5,-2,1.61658,3.434947
kb,38,0.5,1,1.633256,0.900427
kb,38,0.5,-2,1.666609,1.30061
kb,38,0.5,-1,1.683284,0.650309
kb,38,0.5,-2,1.716626,1.917566
kb,38,0.5,1,1.733302,1.133864
kb,38,0.5,-2,1.766648,0.566939
kb,38,0.5,-1,1.783325,0.983793
kb,38,0.5,-2,1.816674,1.967594
kb,38,0.5,1,1.833346,0.483564
kb,38,0.5,-2,1.866699,0.016676
kb,38,0.5,1,1.883376,0.08337
kb,38,0.5,-2,1.916724,0.650304
kb,38,0.5,-1,1.9334,2.15102
kb,38,0.5,-2,1.966745,0.500229
kb,38,0.5,1,1.98342,1.200565
kb,38,0.5,-2,2.016766,4.168625
kb,38,0.5,1,2.033442,1.083845
kb,38,0.5,-2,2.066794,1.100522
kb,38,0.5,-1,2.083469,1.350631
kb,38,0.5,-2,2.116821,10.171462
kb,38,0.5,1,2.133493,1.000466
kb,38,0.5,-2,2.16684,1.15054
kb,38,0.5,-1,2.183514,1.317288
kb,38,0.5,-2,2.216863,0.700329
kb,38,0.5,1,2.233536,1.383984
kb,38,0.5,-2,2.266886,1.500707
kb,38,0.5,-1,2.283559,1.150544
kb,38,0.5,-2,2.316911,0.750351
kb,38,0.5,1,2.333587,1.400657
kb,38,0.5,-2,2.366937,2.851346
kb,38,0.5,-1,2.383606,1.417332
kb,49,1,-2,0.008423,3.501597
kb,49,1,1,0.041719,1.000463
kb,49,1,-2,0.058389,0.333497
kb,49,1,-1,0.09174,0.96712
kb,49,1,-2,0.108413,0.833729
kb,49,1,1,0.141764,2.000945
kb,49,1,-2,0.158438,0.250115
kb,49,1,-1,0.19179,1.117189
kb,49,1,-2,0.208464,0.733674
kb,49,1,1,0.241812,0.566941
kb,49,1,-2,0.258483,0.383513
kb,49,1,-1,0.291834,0.650299
kb,49,1,-2,0.308508,2.467834
kb,49,1,-1,0.341858,0.683652
kb,49,1,-2,0.358534,0.400193
kb,49,1,1,0.391879,1.050491
kb,49,1,-2,0.408561,0.750356
kb,49,1,-1,0.441911,0.817047
kb,49,1,-2,0.458581,0.633634
kb,49,1,1,0.491926,0.767029
kb,49,1,-2,0.508601,0.250116
kb,49,1,-1,0.541954,0.50024
kb,49,1,-2,0.558626,1.300609
kb,49,1,1,0.591976,0.967121
kb,49,1,-2,0.608647,3.484979
kb,49,1,1,0.642002,0.600279
kb,49,1,-2,0.65868,2.551204
kb,49,1,1,0.692023,0.650302
kb,49,1,-2,0.708696,2.301082
kb,49,1,1,0.742043,1.500709
kb,49,1,-2,0.758721,0.650309
kb,49,1,-1,0.79207,0.800371
kb,49,1,-2,0.808745,0.466886
kb,49,1,1,0.842097,0.633634
kb,49,1,-2,0.858773,8.854167
kb,49,1,-1,0.89212,0.450215
kb,49,1,-2,0.908792,0.600284
kb,49,1,1,0.94214,0.80037
kb,49,1,-2,0.958817,6.853232
kb,49,1,1,0.992163,1.000473
kb,49,1,-2,1.008839,0.400185
kb,49,1,-1,1.042195,0.366839
kb,49,1,-2,1.058862,0.90042
kb,49,1,1,1.092215,0.800381
kb,49,1,-2,1.108891,2.51785
kb,49,1,1,1.142234,0.683656
kb,49,1,-2,1.158906,0.867073
kb,49,1,-1,1.192256,0.350171
kb,49,1,-2,1.208934,5.452563
kb,49,1,1,1.24228,0.783707
kb,49,1,-2,1.258958,0.666977
kb,49,1,-1,1.292308,1.233912
kb,49,1,-2,1.308988,0.566937
kb,49,1,1,1.342328,0.483562
kb,49,1,-2,1.359003,2.701269
kb,49,1,-1,1.392349,0.96712
kb,49,1,-2,1.409027,0.650306
kb,49,1,1,1.442376,0.683658
kb,49,1,-2,1.459048,0.366837
kb,49,1,-1,1.492399,0.783709
kb,49,1,-2,1.509077,0.616953
kb,49,1,1,1.542428,0.633629
kb,49,1,-2,1.559102,0.366843
kb,49,1,-1,1.592444,0.633635
kb,49,1,-2,1.609121,14.756942
kb,49,1,1,1.642469,0.366843
kb,49,1,-2,1.659145,11.305319
kb,49,1,-1,1.692496,0.250121
kb,49,1,-2,1.709168,0.750351
kb,49,1,1,1.742522,0.350173
kb,49,1,-2,1.759196,2.601219
kb,49,1,1,1.792538,0.200093
kb,49,1,-2,1.809215,9.004244
kb,49,1,1,1.842564,0.16674
kb,50,1,-2,0.006368,4.802206
kb,50,1,-1,0.039665,0.333492
kb,50,1,-2,0.05633,2.75129
kb,50,1,1,0.089682,0.500236
kb,50,1,-2,0.106359,2.167687
kb,50,1,1,0.139702,0.533582
kb,50,1,-2,0.156381,4.352049
kb,50,1,1,0.189729,0.900422
kb,50,1,-2,0.206403,0.366846
kb,50,1,-1,0.239758,0.750349
kb,50,1,-2,0.256434,0.300138
kb,50,1,1,0.289776,0.700338
kb,50,1,-2,0.306451,0.783698
kb,50,1,-1,0.339797,0.450212
kb,50,1,-2,0.356474,0.650302
kb,50,1,1,0.389822,0.300143
kb,50,1,-2,0.406496,2.317756
kb,50,1,1,0.439848,0.250153
kb,50,1,-2,0.456524,2.601195
kb,50,1,1,0.489873,0.333486
kb,50,1,-2,0.506546,2.284405
kb,50,1,-1,0.539906,0.333491
kb,50,1,-2,0.556567,1.26727
kb,50,1,1,0.589917,0.283459
kb,50,1,-2,0.606588,3.068115
kb,50,1,-1,0.639942,0.333491
kb,50,1,-2,0.656614,0.900515
kb,50,1,1,0.689967,0.166653
kb,50,1,-2,0.706644,3.835135
kb,50,1,-1,0.739988,0.25012
kb,50,1,-2,0.756659,0.750356
kb,50,1,1,0.790011,0.400187
kb,50,1,-2,0.806684,7.453503
kb,50,1,1,0.840036,0.300145
kb,50,1,-2,0.856706,2.25106
kb,50,1,1,0.890063,0.450212
kb,50,1,-2,0.906737,0.050027
kb,50,1,1,0.940088,0.10004
kb,50,1,-2,0.956755,0.650312
kb,50,1,-1,0.990105,0.266788
kb,50,1,-2,1.006778,1.183898
kb,50,1,1,1.040131,0.600275
kb,50,1,-2,1.056801,1.217246
kb,50,1,-1,1.090153,0.483553
kb,50,1,-2,1.106824,0.600287
kb,50,1,1,1.140188,0.516909
kb,50,1,-2,1.156854,3.935189
kb,50,1,1,1.1902,0.516906
kb,50,1,-2,1.206872,2.050967
kb,50,1,1,1.240224,0.533593
kb,50,1,-2,1.256899,10.638328
kb,50,1,1,1.290247,0.58361
kb,50,1,-2,1.306923,0.566939
