Observer,Contrast,State,Time,Duration,HistorySame,HistoryOther,Tau,iRow
al,0.25,1,1.392976,3.051432,0.19882227654583687,0.2842059639724823,30,314
al,0.25,-1,1.443002,2.3511,0.27517964312927423,0.22426751028846342,30,316
al,0.25,1,1.493023,2.334428,0.21949355488782096,0.29060880650977405,30,318
al,0.25,-1,1.54305,2.617893,0.2844226519503057,0.23610810130199786,30,320
al,0.25,1,1.593076,3.985193,0.23108209667075952,0.299655060518561,30,322
al,0.25,-1,1.643094,3.551655,0.2901380796617013,0.2555027654017247,30,324
al,0.25,1,1.693119,3.184822,0.24738805202763728,0.3126831429594219,30,326
al,0.25,-1,1.74314,3.301537,0.3027523929809038,0.27129084709174134,30,328
al,0.25,1,0.09321,1.550724,0,0.9187547645611337,0.9,333
al,0.25,-1,0.143238,0.950445,0.6418838478484068,0.3013545370237957,0.9,335
al,0.25,-1,0.193254,0.60028,0.44844923805699766,0.21053998003896943,0.9,337
al,0.25,1,0.243281,2.201022,0.21053998003896943,0.44844923805699766,0.9,339
al,0.25,-1,0.293299,2.901352,0.21889053191464583,0.6146602356972821,0.9,341
al,0.25,-1,0.34333,0.516908,0.6187361858533516,0.30001903118733647,0.9,343
al,0.25,1,0.393353,3.985187,0.30001903118733647,0.6187361858533516,0.9,345
al,0.25,-1,0.443375,6.953234,0.2109968856363324,0.7612976131006826,0.9,347
al,0.25,1,0.493394,3.101442,0.08853103196566325,0.9082471050260605,0.9,349
al,0.25,-1,0.543417,4.418725,0.3097237803934328,0.6891775234639526,0.9,351
al,0.25,1,0.593448,3.551653,0.16419445157022103,0.8355437874111198,0.9,353
al,0.25,-1,0.643464,4.502098,0.28493102712812196,0.7149797090450954,0.9,355
al,0.25,1,0.693488,3.184814,0.11900848653824796,0.5796221184597597,0.9,357
al,0.25,-1,0.743514,5.252443,0.19765849264540825,0.699570721961094,0.9,359
al,0.25,1,0.793541,0.583602,0.08135283348115384,0.6053414509674424,0.9,361
al,0.25,-1,0.843559,4.185286,0.6053414509674424,0.08135283348115387,0.9,363
al,0.25,1,0.893585,2.50116,0.019382065465488513,0.9059737994788373,0.9,365
al,0.25,-1,0.943601,6.286269,0.44221077892309935,0.5213550094871185,0.9,367
al,0.25,1,0.993631,3.751756,0.06062819088894023,0.9351348874454822,0.9,369
al,0.25,-1,1.043654,4.368697,0.3188928551653259,0.6796623008178514,0.9,371
al,0.25,-1,1.093674,5.202408,0.5852750701500642,0.11312989830923195,0.9,373
al,0.25,1,1.143696,2.017606,0.018830489606465772,0.9309689693193672,0.9,375
al,0.25,-1,1.19372,1.967583,0.4544110583692095,0.5210857822860737,0.9,377
al,0.25,1,1.243746,2.851329,0.36405421761557155,0.618826761279659,0.9,379
al,0.25,1,1.293766,0.100042,0.6895913767673509,0.30205273516889286,0.9,381
al,0.25,-1,1.343792,6.486355,0.30205273516889286,0.6895913767673509,0.9,383
al,0.25,-1,1.393817,3.651706,0.4484888689113926,0.03914232032351637,0.9,385
al,0.25,1,1.443839,2.717923,0.013348027598306883,0.8119277105266189,0.9,387
al,0.25,-1,0.043186,7.203352,0,0,30,331
al,0.25,1,0.09321,1.550724,0,0.07254267190839316,30,333
al,0.25,-1,0.143238,0.950445,0.0717664151189984,0.010700692006148206,30,335
al,0.25,-1,0.193254,0.60028,0.0709984648144246,0.01058618719673776,30,337
al,0.25,1,0.243281,2.201022,0.01058618719673776,0.07099846481442462,30,339
al,0.25,-1,0.293299,2.901352,0.06948712907032961,0.03164771951154755,30,341
al,0.25,-1,0.34333,0.516908,0.08929484415054013,0.030974038329258418,30,343
al,0.25,1,0.393353,3.985187,0.030974038329258418,0.08929484415054013,30,345
al,0.25,-1,0.443375,6.953234,0.08645885893164769,0.06175009634430161,30,347
al,0.25,1,0.493394,3.101442,0.05789004288400978,0.14356512841887356,30,349
al,0.25,-1,0.543417,4.418725,0.13900553053819503,0.08781125433097758,30,351
al,0.25,1,0.593448,3.551653,0.08411258922513178,0.1752711575900704,30,353
al,0.25,-1,0.643464,4.502098,0.16970458298039173,0.11320097818909293,30,355
al,0.25,1,0.693488,3.184814,0.10727257511690852,0.20248695958216076,30,357
al,0.25,-1,0.743514,5.252443,0.19605601690169233,0.13562540786501354,30,359
al,0.25,1,0.793541,0.583602,0.1271473429561942,0.2356105785316916,30,361
al,0.25,-1,0.843559,4.185286,0.2356105785316916,0.1271473429561942,30,363
al,0.25,1,0.893585,2.50116,0.12179181712666295,0.26780714037336806,30,365
al,0.25,-1,0.943601,6.286269,0.2621063621265698,0.1404861286304736,30,367
al,0.25,1,0.993631,3.751756,0.13170421574212057,0.30823274991905636,30,369
al,0.25,-1,1.043654,4.368697,0.2984433434749921,0.15928110479106217,30,371
al,0.25,-1,1.093674,5.202408,0.32448359403302207,0.15093945787166088,30,373
al,0.25,1,1.143696,2.017606,0.14303466800080425,0.3598607930688468,30,375
al,0.25,-1,1.19372,1.967583,0.3522004798369355,0.16127678550413216,30,377
al,0.25,1,1.243746,2.851329,0.15955101229471083,0.35913238298393096,30,379
al,0.25,1,1.293766,0.100042,0.1774415483721811,0.35148757532950753,30,381
al,0.25,-1,1.343792,6.486355,0.35148757532950753,0.1774415483721811,30,383
al,0.25,-1,1.393817,3.651706,0.38368163972391156,0.1628084571941206,30,385
al,0.25,1,1.443839,2.717923,0.1576376952928533,0.40325577949091,30,387
al,0.5,-1,0.083748,3.001398,0,0,0.9,392
al,0.5,1,0.133766,1.100509,0,0.7261390378506989,0.9,394
al,0.5,-1,0.18379,4.518774,0.3062244560251797,0.22768064129161236,0.9,396
al,0.5,1,0.233814,4.001867,0.04049172501340475,0.8766159108289168,0.9,398
al,0.5,-1,0.283838,1.200562,0.15590122288085578,0.8293568350895415,0.9,400
al,0.5,-1,0.333863,3.251516,0.29342668258923826,0.34975305339289314,0.9,402
al,0.5,1,0.383885,1.600748,0.09578370771683355,0.8064971514648653,0.9,404
al,0.5,-1,0.433906,2.617889,0.5237365475244364,0.4128049698928624,0.9,406
al,0.5,1,0.483928,2.417796,0.17408646383218387,0.7991520782429131,0.9,408
al,0.5,-1,0.533967,1.15054,0.3370152239241608,0.6516990408814465,0.9,410
al,0.5,1,0.583976,2.151025,0.42321117325248825,0.56945990813168,0.9,412
al,0.5,-1,0.634001,3.484935,0.2401503589614573,0.7567589187396442,0.9,414
al,0.5,1,0.684026,0.45021,0.13458532910490367,0.5142616521893594,0.9,416
al,0.5,-1,0.734052,0.750356,0.5142616521893594,0.13458532910490373,0.9,418
al,0.5,1,0.784071,2.301078,0.13458532910490373,0.5142616521893594,0.9,420
al,0.5,-1,0.834096,2.20103,0.2168723708374374,0.635040780047485,0.9,422
al,0.5,1,0.884117,1.767487,0.2678068624425489,0.6697425427664416,0.9,424
al,0.5,-1,0.934141,3.735065,0.28244115127403896,0.3406190821362451,0.9,426
al,0.5,1,0.98417,4.00187,0.0932822695602439,0.8034886432891636,0.9,428
al,0.5,-1,1.034188,3.901819,0.14289594851319942,0.8387453373397644,0.9,430
al,0.5,-1,1.08421,0.983791,0.7652726597977607,0.22969960508210793,0.9,432
al,0.5,1,1.134235,2.68459,0.22969960508210793,0.7652726597977607,0.9,434
al,0.5,-1,1.184264,4.051891,0.32272773083671524,0.6751519927810121,0.9,436
al,0.5,1,1.234282,1.51737,0.12007199504909374,0.8795509256887593,0.9,438
al,0.5,-1,1.284303,1.900887,0.3709207048869096,0.27831692367163624,0.9,440
al,0.5,1,1.334327,1.367145,0.18073807756995533,0.5914780138488942,0.9,442
al,0.5,-1,1.384349,2.284401,0.38410384010305587,0.4679740529865507,0.9,444
al,0.5,1,1.43438,1.383987,0.12815982441180476,0.48072673398610094,0.9,446
al,0.5,-1,1.4844,2.417798,0.312182330096608,0.4338299115796046,0.9,448
al,0.5,1,1.534421,2.451145,0.18295301830092675,0.7099362782723992,0.9,450
al,0.5,-1,1.584443,1.500697,0.2993914929432641,0.6554382088334201,0.9,452
al,0.5,-1,1.634471,2.784767,0.2298466877953824,0.17949893850053492,0.9,454
al,0.5,1,1.68449,2.267724,0.07569757571789609,0.6752140199156453,0.9,456
al,0.5,-1,1.734515,1.200559,0.28474856077322847,0.6102068717909384,0.9,458
al,0.5,1,1.784539,0.750349,0.3962662976887094,0.5355181122312582,0.9,460
al,0.5,-1,1.834562,2.050962,0.347763667518696,0.2573340057987999,0.9,462
al,0.5,1,1.884636,0.967116,0.07047373842179316,0.47077457935747646,0.9,464
al,0.5,-1,1.934609,1.767493,0.47077457935747646,0.07047373842179316,0.9,466
al,0.5,1,1.984631,0.716989,0.04576540956794456,0.6563227853117124,0.9,468
al,0.5,-1,2.034654,2.617892,0.6563227853117124,0.0457654095679445,0.9,470
al,0.5,-1,0.033721,0.666981,0,0,30,390
al,0.5,-1,0.083748,3.001398,0,0,30,392
al,0.5,1,0.133766,1.100509,0,0.038108905556301635,30,394
al,0.5,-1,0.18379,4.518774,0.037134457110966815,0.01270225829424972,30,396
al,0.5,1,0.233814,4.001867,0.012060967434724762,0.08574603918576985,30,398
al,0.5,-1,0.283838,1.200562,0.08141703328016679,0.061938418882774966,30,400
al,0.5,-1,0.333863,3.251516,0.09203745006400052,0.06035464744914906,30,402
al,0.5,1,0.383885,1.600748,0.05805459788962557,0.12663890912817033,30,404
al,0.5,-1,0.433906,2.617889,0.12500933995966115,0.07017540022648482,30,406
al,0.5,1,0.483928,2.417796,0.06838100837362983,0.1473829367846643,30,408
al,0.5,-1,0.533967,1.15054,0.1436143406646177,0.09220259718030743,30,410
al,0.5,1,0.583976,2.151025,0.09101614895001327,0.15463417395609003,30,412
al,0.5,-1,0.634001,3.484935,0.15068016299178846,0.11425895499652994,30,414
al,0.5,1,0.684026,0.45021,0.10849043559149485,0.18069139542740034,30,416
al,0.5,-1,0.734052,0.750356,0.18069139542740034,0.10849043559149485,30,418
al,0.5,1,0.784071,2.301078,0.10849043559149485,0.18069139542740034,30,420
al,0.5,-1,0.834096,2.20103,0.17607109875948676,0.13128642241813201,30,422
al,0.5,1,0.884117,1.767487,0.12792941574603228,0.1971390414138384,30,424
al,0.5,-1,0.934141,3.735065,0.19209817682808672,0.1373605063573858,30,426
al,0.5,1,0.98417,4.00187,0.13212584779344644,0.22288643110610906,30,428
al,0.5,-1,1.034188,3.901819,0.21163370519947308,0.17594165976445486,30,430
al,0.5,-1,1.08421,0.983791,0.24167748187179786,0.1692367156690723,30,432
al,0.5,1,1.134235,2.68459,0.1692367156690723,0.24167748187179786,30,434
al,0.5,-1,1.184264,4.051891,0.23549776500392597,0.19047941416802394,30,436
al,0.5,1,1.234282,1.51737,0.18086280077504022,0.274094704542726,30,438
al,0.5,-1,1.284303,1.900887,0.26708607611802415,0.18894037954985934,30,440
al,0.5,1,1.334327,1.367145,0.1865091250537451,0.2765170949237876,30,442
al,0.5,-1,1.384349,2.284401,0.27295891730242583,0.19697699514045197,30,444
al,0.5,1,1.43438,1.383987,0.18947041743588042,0.28779781766853607,30,446
al,0.5,-1,1.4844,2.417798,0.28409448151643607,0.19990018208723503,30,448
al,0.5,1,1.534421,2.451145,0.19478871486419252,0.3024002556999087,30,450
al,0.5,-1,1.584443,1.500697,0.29466785156145114,0.21537804624258763,30,452
al,0.5,-1,1.634471,2.784767,0.2959771899079066,0.2071702246194281,30,454
al,0.5,1,1.68449,2.267724,0.20187286169721502,0.31397912207467993,30,456
al,0.5,-1,1.734515,1.200559,0.3059506451896312,0.22228105074766358,30,458
al,0.5,1,1.784539,0.750349,0.21942077384275427,0.3148815609548482,30,460
al,0.5,-1,1.834562,2.050962,0.3108297155386442,0.2165973025222402,30,462
al,0.5,1,1.884636,0.967116,0.20834301637667046,0.3242254012314286,30,464
al,0.5,-1,1.934609,1.767493,0.3242254012314286,0.2083430163766704,30,466
al,0.5,1,1.984631,0.716989,0.20566209186224646,0.3329211603673541,30,468
al,0.5,-1,2.034654,2.617892,0.3329211603673541,0.2056620918622465,30,470
al,0.5,1,0.095536,0.233441,0,0.8221556089103635,0.9,475
al,0.5,-1,0.145562,1.150534,0.8221556089103635,0,0.9,477
al,0.5,1,0.195589,2.151,0,0.8845084483972544,0.9,479
al,0.5,-1,0.24561,2.6845850000000002,0.3730113715712611,0.5782839923720746,0.9,481
al,0.5,1,0.295632,3.034742,0.1583694105465554,0.47768893988137273,0.9,483
al,0.5,-1,0.345653,7.103312,0.08495429864345669,0.4997173692157781,0.9,485
al,0.5,1,0.395678,5.452541,0.02433855259884827,0.9554330321402144,0.9,487
al,0.5,-1,0.445705,6.002799,0.07165731172824423,0.5762222095545461,0.9,489
al,0.5,1,0.495724,1.500695,0.0432165657935178,0.9303744593641358,0.9,491
al,0.5,1,0.545745,3.118118,0.1596903757676258,0.25479324460059793,0.9,493
al,0.5,-1,0.595771,6.319615,0.06977792311546195,0.7698719978044044,0.9,495
al,0.5,1,0.645796,1.550721,0.05774026633131975,0.9302335055440831,0.9,497
al,0.5,-1,0.695818,1.100507,0.6040905212130019,0.3880996865437429,0.9,499
al,0.5,1,0.74584,1.400651,0.25203063588822966,0.7428977112002426,0.9,501
al,0.5,-1,0.795863,1.600746,0.20345068196781202,0.2168763979140751,0.9,503
al,0.5,1,0.829218,2.11765,0.14083880603514065,0.48272354217075397,0.9,505
al,0.5,-1,0.895913,7.15333,0.13219913371100137,0.4141059376989791,0.9,507
al,0.5,1,0.945936,4.602145,0.020168878984532523,0.9577340746377362,0.9,509
al,0.5,-1,0.99596,2.501163,0.17032763332974463,0.8257425309123283,0.9,511
al,0.5,1,1.045983,2.801311,0.34822884346492594,0.6501138818886076,0.9,513
al,0.5,-1,1.09601,3.301539,0.27416343077355626,0.7251376699789929,0.9,515
al,0.5,-1,1.146027,4.418725,0.3378880160379498,0.08374727463147359,0.9,517
al,0.5,1,1.196055,5.002326,0.01489398306225098,0.8822470973791181,0.9,519
al,0.5,-1,1.24608,2.484487,0.10189208617333295,0.8862285776106588,0.9,521
al,0.5,1,1.296097,1.35063,0.3737367775957421,0.6212535161619732,0.9,523
al,0.5,-1,1.346126,1.784166,0.4034399515250654,0.5933067620291237,0.9,525
al,0.5,1,1.396144,3.351568,0.38529142304301467,0.6125959036411005,0.9,527
al,0.5,-1,1.446168,3.201495,0.1677661035798723,0.8316553176731324,0.9,529
al,0.5,1,1.496192,1.650771,0.22775792547454662,0.7720836243931222,0.9,531
al,0.5,-1,0.045516,4.668849,0,0,30,473
al,0.5,1,0.095536,0.233441,0,0.050486365862616886,30,475
al,0.5,-1,0.145562,1.150534,0.050486365862616886,0,30,477
al,0.5,1,0.195589,2.151,0,0.06270455499517935,30,479
al,0.5,-1,0.24561,2.6845850000000002,0.06110119338616661,0.025570097884212484,30,481
al,0.5,1,0.295632,3.034742,0.024595649438877647,0.08401375974437465,30,483
al,0.5,-1,0.345653,7.103312,0.07977221033242615,0.06097243075533188,30,485
al,0.5,1,0.395678,5.452541,0.05568787144987349,0.15952954112580156,30,487
al,0.5,-1,0.445705,6.002799,0.14760223164052813,0.11342202148785575,30,489
al,0.5,1,0.495724,1.500695,0.10494196479626042,0.21133219611000845,30,491
al,0.5,1,0.545745,3.118118,0.11348154904303613,0.20327855740744633,30,493
al,0.5,-1,0.595771,6.319615,0.1955318340615847,0.14726579696447378,30,495
al,0.5,1,0.645796,1.550721,0.13625539271836876,0.2556783167661971,30,497
al,0.5,-1,0.695818,1.100507,0.25238828919941797,0.1473699197715641,30,499
al,0.5,1,0.74584,1.400651,0.14547358728355797,0.2620084367695775,30,501
al,0.5,-1,0.795863,1.600746,0.2520235819977714,0.1524685557569216,30,503
al,0.5,1,0.829218,2.11765,0.15050661483892822,0.26164842256169896,30,505
al,0.5,-1,0.895913,7.15333,0.25167728753733987,0.1700120384347717,30,507
al,0.5,1,0.945936,4.602145,0.15527687553212072,0.3165353833134312,30,509
al,0.5,-1,0.99596,2.501163,0.30055466214300564,0.197923876246619,30,511
al,0.5,1,1.045983,2.801311,0.19286294335737017,0.31843954789666506,30,513
al,0.5,-1,1.09601,3.301539,0.31029701748674293,0.2135015169016975,30,515
al,0.5,-1,1.146027,4.418725,0.3279744381998721,0.2001139992935808,30,517
al,0.5,1,1.196055,5.002326,0.19001097071101364,0.3619025665819441,30,519
al,0.5,-1,1.24608,2.484487,0.33920962719281006,0.24080097234355677,30,521
al,0.5,1,1.296097,1.35063,0.2346436679101185,0.35610610170643503,30,523
al,0.5,-1,1.346126,1.784166,0.3515237855126697,0.24449215042061334,30,525
al,0.5,1,1.396144,3.351568,0.24134606464799582,0.35986827341859906,30,527
al,0.5,-1,1.446168,3.201495,0.3461540873741804,0.2702575358202418,30,529
al,0.5,1,1.496192,1.650771,0.2599583169117894,0.37107143950681165,30,531
al,1,-1,0.096094,0.95044,0,0,0.9,536
al,1,1,0.129443,0.666975,0,0,0.9,538
al,1,-1,0.179466,0.883741,0,0,0.9,540
al,1,1,0.229488,2.067638,0,0,0.9,542
al,1,-1,0.279521,1.200563,0,0.3844006667488109,0.9,544
al,1,1,0.329537,2.851332,0.22843016649902068,0.40574981716072356,0.9,546
al,1,-1,0.379564,2.000938,0.14328376371404797,0.7275330140975769,0.9,548
al,1,1,0.429583,0.150053,0.2569161194343407,0.6974649856185632,0.9,550
al,1,-1,0.479613,1.183891,0.6974649856185632,0.2569161194343407,0.9,552
al,1,-1,0.52963,3.051426,0.289646453436147,0.05391372333913662,0.9,554
al,1,1,0.579658,2.367773,0.011313768753353054,0.8509326520004294,0.9,556
al,1,-1,0.629676,1.400652,0.3004926382936644,0.6508619884623079,0.9,558
al,1,1,0.679702,1.584074,0.22984102868578218,0.34723085395251596,0.9,560
al,1,-1,0.729728,2.601211,0.2063419984487207,0.542332890481217,0.9,562
al,1,1,0.779748,2.684592,0.19151579236149416,0.719732946869101,0.9,564
al,1,-1,0.829772,1.200567,0.25416165611125335,0.7144973200864612,0.9,566
al,1,1,0.879793,1.167209,0.4245901630995526,0.5567854277755693,0.9,568
al,1,-1,0.929819,0.950445,0.3308698422578768,0.6580625992143909,0.9,570
al,1,-1,0.979841,0.70033,0.19661946425774593,0.39105381990284127,0.9,572
al,1,1,1.029865,2.301074,0.39105381990284127,0.19661946425774593,0.9,574
al,1,-1,1.079887,2.284407,0.06943287628674413,0.7849608381978603,0.9,576
al,1,1,1.129912,3.251515,0.2771957953109105,0.6713857795248854,0.9,578
al,1,-1,1.179938,1.834188,0.14088998094331717,0.8483198874178408,0.9,580
al,1,1,1.229958,1.750821,0.5041142482042463,0.48947371409651197,0.9,582
al,1,-1,1.279985,1.400655,0.29086984409687194,0.7053198013279813,0.9,584
al,1,1,1.330005,1.350636,0.4191364208993151,0.5785992751977216,0.9,586
al,1,-1,1.380034,2.53452,0.34383272507691887,0.6548217119147415,0.9,588
al,1,-1,1.430051,1.567392,0.4565537977222684,0.13741401937083872,0.9,590
al,1,1,1.480075,2.76796,0.08165830613580076,0.6770569949331475,0.9,592
al,1,-1,1.530097,3.234845,0.23909135723533023,0.6757029856645029,0.9,594
al,1,1,1.580121,1.450684,0.14179594456257869,0.8403236895267812,0.9,596
al,1,-1,1.63015,4.468764,0.1763415196065496,0.17303957406409565,0.9,598
al,1,1,1.680168,3.401582,0.021578573610849132,0.8972872231944655,0.9,600
al,1,-1,1.730193,3.201503,0.18829528958151612,0.7946787371396936,0.9,602
al,1,1,1.780218,2.667916,0.16676294843614695,0.8296641593103298,0.9,604
al,1,-1,1.830244,4.485432,0.2929820257135111,0.705756267126614,0.9,606
al,1,1,1.880262,2.517835,0.08801000374555179,0.911832657443532,0.9,608
al,1,-1,1.930283,2.301074,0.3219984569558999,0.6779459814737607,0.9,610
al,1,1,1.98031,2.050961,0.1422666361477444,0.4519718871228831,0.9,612
al,1,-1,2.030336,4.251989,0.15960631487913907,0.6971058040250948,0.9,614
al,1,1,2.08036,1.600747,0.08693126406525804,0.8952002910631526,0.9,616
al,1,-1,2.13038,1.000468,0.5319729366420519,0.45740873672595256,0.9,618
al,1,1,2.180403,1.867533,0.2718152254316798,0.7218748320258097,0.9,620
al,1,-1,0.046079,0.500238,0,0,30,534
al,1,-1,0.096094,0.95044,0,0,30,536
al,1,1,0.129443,0.666975,0,0,30,538
al,1,-1,0.179466,0.883741,0,0,30,540
al,1,1,0.229488,2.067638,0,0,30,542
al,1,-1,0.279521,1.200563,0,0.030268446240751083,30,544
al,1,1,0.329537,2.851332,0.029799515820926346,0.01549238491116889,30,546
al,1,-1,0.379564,2.000938,0.015016075319818065,0.05962809281519898,30,548
al,1,1,0.429583,0.150053,0.05779484166086178,0.04529916558265567,30,550
al,1,-1,0.479613,1.183891,0.04529916558265567,0.05779484166086178,30,552
al,1,-1,0.52963,3.051426,0.058242313434922983,0.05515010167016715,30,554
al,1,1,0.579658,2.367773,0.0526263871796274,0.10133792791585015,30,556
al,1,-1,0.629676,1.400652,0.09822231806554621,0.08175315758756597,30,558
al,1,1,0.679702,1.584074,0.07923967671903293,0.1104548678002909,30,560
al,1,-1,0.729728,2.601211,0.10874365847301648,0.09350445005823382,30,562
al,1,1,0.779748,2.684592,0.09062967857197847,0.136145117077076,30,564
al,1,-1,0.829772,1.200567,0.13195936869480837,0.11858804706524294,30,566
al,1,1,0.879793,1.167209,0.11675083539424438,0.1454073882735224,30,568
al,1,-1,0.929819,0.950445,0.1431546810454612,0.130434471424785,30,570
al,1,-1,0.979841,0.70033,0.14093687362486926,0.12841373038778742,30,572
al,1,1,1.029865,2.301074,0.12841373038778742,0.14093687362486926,30,574
al,1,-1,1.079887,2.284407,0.13660380385753287,0.1552104374336275,30,576
al,1,1,1.129912,3.251515,0.1504385304321369,0.16314870909429857,30,578
al,1,-1,1.179938,1.834188,0.15568288856478066,0.18931516939420887,30,580
al,1,1,1.229958,1.750821,0.18638222592043066,0.16876337424222132,30,582
al,1,-1,1.279985,1.400655,0.1661488270895532,0.1989871056470397,30,584
al,1,1,1.330005,1.350636,0.1959043208139963,0.17906717041891151,30,586
al,1,-1,1.380034,2.53452,0.17629299288982786,0.20836168058135363,30,588
al,1,-1,1.430051,1.567392,0.1984941252496809,0.19882687689774,30,590
al,1,1,1.480075,2.76796,0.19574657439015467,0.210911362769876,30,592
al,1,-1,1.530097,3.234845,0.20442694441930032,0.22047314958766084,30,594
al,1,1,1.580121,1.450684,0.21038411501584792,0.24083302868474565,30,596
